spec,instrument,instrument_type,ionization,adduct,precursor,precursor_mz,precursor_abs_diff,collision_energies,collision_energy,fold,simulation_challenge,labels_ce_is_trunc_of_parquet,precursor_mismatch,ce_mismatch,instrument_mismatch,adduct_mismatch,inchikey_mismatch,formula_mismatch,smiles_canonical_mismatch
MassSpecGymID0099162,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['27'],27.411571,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099163,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['34'],34.887454,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099164,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['44'],44.855298000000005,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099165,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['32'],32.395493,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099166,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['39'],39.871376000000005,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099167,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['27'],27.411571,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099168,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['34'],34.887454,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099169,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['32'],32.395493,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099170,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['24'],24.91961,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099171,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['19'],19.935688000000003,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099172,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['29'],29.903532,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099173,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['22'],22.427649,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099174,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['24'],24.91961,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099175,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['17'],17.443727,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099176,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['19'],19.935688000000003,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099177,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['17'],17.443727,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099178,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['14'],14.951766,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099180,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['9'],9.967844,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099181,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['12'],12.459805,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099182,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['7'],7.475883,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099183,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['62'],62.299025,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099184,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['44'],44.855298000000005,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099185,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['57'],57.315103,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099186,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['39'],39.871376000000005,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099187,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['52'],52.331181,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099188,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['47'],47.347259,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099189,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['34'],34.887454,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099190,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['42'],42.363337,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099191,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['29'],29.903532,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099192,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['37'],37.379415,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099193,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['44'],44.855298000000005,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099194,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['32'],32.395493,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099195,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['39'],39.871376000000005,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099196,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['27'],27.411571,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099197,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['34'],34.887454,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099199,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['24'],24.91961,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099200,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['27'],27.411571,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099201,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['19'],19.935688000000003,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099202,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['22'],22.427649,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099204,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['22'],22.427649,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099205,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['24'],24.91961,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099206,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['17'],17.443727,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099207,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['19'],19.935688000000003,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099208,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['14'],14.951766,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099209,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['9'],9.967844,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099210,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['12'],12.459805,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099211,Orbitrap,Orbitrap,[M+H]+,[M+H]+,249.1961,249.1961,0.0,['7'],7.475883,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099213,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['75'],75.03854399999999,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099214,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['60'],60.745488,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099215,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['32'],32.159375999999995,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099216,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['42'],42.879168,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099217,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['75'],75.03854399999999,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099218,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['64'],64.31875199999999,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099219,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['42'],42.879168,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099220,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['71'],71.46527999999999,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099221,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['46'],46.452432,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099222,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['78'],78.611808,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099223,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['35'],35.73264,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099224,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['64'],64.31875199999999,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099225,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['82'],82.185072,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099226,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['39'],39.305904,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099227,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['21'],21.439584,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099228,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['39'],39.305904,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099229,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['57'],57.17222399999999,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099230,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['14'],14.293055999999998,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099231,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['85'],85.758336,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099232,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['53'],53.59896,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099233,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['75'],75.03854399999999,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099235,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['89'],89.3316,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099236,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['67'],67.89201599999998,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099238,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['25'],25.012848,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099239,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['64'],64.31875199999999,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099240,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['17'],17.866319999999998,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099242,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['57'],57.17222399999999,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099243,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['53'],53.59896,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099244,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['57'],57.17222399999999,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099245,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['57'],57.17222399999999,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099246,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['60'],60.745488,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099247,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['82'],82.185072,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099248,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['46'],46.452432,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099250,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['50'],50.025696,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099251,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['32'],32.159375999999995,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099252,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['25'],25.012848,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099253,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['28'],28.586112,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099254,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['89'],89.3316,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099255,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['50'],50.025696,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099256,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['82'],82.185072,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099257,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['35'],35.73264,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099258,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['50'],50.025696,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099259,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['89'],89.3316,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099260,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['46'],46.452432,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099288,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['89'],89.3316,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099289,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['57'],57.17222399999999,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099290,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['75'],75.03854399999999,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099291,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['89'],89.3316,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099292,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['57'],57.17222399999999,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099293,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['75'],75.03854399999999,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099294,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['89'],89.3316,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099295,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['64'],64.31875199999999,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099296,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['82'],82.185072,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099297,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['57'],57.17222399999999,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099298,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['75'],75.03854399999999,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099299,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['60'],60.745488,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099300,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['78'],78.611808,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099301,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['53'],53.59896,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099302,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['71'],71.46527999999999,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099303,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['85'],85.758336,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099304,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['67'],67.89201599999998,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099305,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['50'],50.025696,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099306,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['60'],60.745488,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099307,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['42'],42.879168,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099308,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['53'],53.59896,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099309,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['64'],64.31875199999999,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099310,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['46'],46.452432,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099311,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['57'],57.17222399999999,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099312,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['64'],64.31875199999999,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099313,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['46'],46.452432,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099314,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['57'],57.17222399999999,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099315,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['39'],39.305904,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099316,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['50'],50.025696,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099317,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['46'],46.452432,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099318,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['35'],35.73264,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099319,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['39'],39.305904,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099320,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['28'],28.586112,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099321,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['32'],32.159375999999995,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099322,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['42'],42.879168,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099323,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['32'],32.159375999999995,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099324,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['35'],35.73264,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099325,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['25'],25.012848,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099326,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['28'],28.586112,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099327,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['25'],25.012848,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099328,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['21'],21.439584,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099330,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['14'],14.293055999999998,train,True,True,False,True,False,False,False,False,False
MassSpecGymID0099332,Orbitrap,Orbitrap,[M+H]+,[M+H]+,357.3264,357.3264,0.0,['17'],17.866319999999998,train,True,True,False,True,False,False,False,False,False
