key,name,scaffold_group,n_records,labs,ce_strings,itypes,max_ce_within_lab,in_msg15_all,in_msg15_train,in_msg15_val,in_msg15_test,in_msg15_parent_all,in_msg15_simchallenge,in_muru_registry,in_muru_registry_direct,in_muru_exposed_union,in_pr7_study2,in_comparator_common,in_msnlib_9lib,in_multims2_reserved,scaf_in_msg15_scaffolds,scaf_in_muru_registry_scaffolds,scaf_in_pr7_study2_scaffolds,scaf_in_comparator_scaffolds
XXUPXHKCPIKWLR,Unoprostone isopropyl ester,C1CCCC1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
XYNPYHXGMWJBLV,Tomatidine,C1CCC2(CC3C(CC4C3CCC3C5CCCCC5CCC34)O2)NC1,3,"MC01,MC21",23.73|35 CID|CID 45,"APCI-ITFT,LC-ESI-QTOF",1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
XYSPYIAAWRUEML,Fluprostenol Lactone Diol,O=C1CC2C(C=CCCOc3ccccc3)CCC2O1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
XZFRIPGNUQRGPI,Carbaprostacyclin,C=C1CC2CCCC2C1,4,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
XZWYZXLIPXDOLR,"1,1-Dimethylbiguanide",__ACYCLIC__XZWYZXLIPXDOLR,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
YAMUFBLWGFFICM,1-oleoyl-2-hydroxy-sn-glycero-3-phosphocholine,__ACYCLIC__YAMUFBLWGFFICM,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
YAPQBXQYLJRXSA,Theobromine,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,8,"MC19,MC20,MC22",10|100|20|30|30eV|35eV|40|60,"LC-ESI-ITFT,LC-ESI-QFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
YBHILYKTIRIUTE,Berberine,c1ccc2c[n+]3c(cc2c1)-c1cc2c(cc1CC3)OCO2,3,"MC21,MC25",0.3|17.71,"LC-ESI-ITFT,LC-ESI-QTOF",1,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False
YBHMPNRDOVPQIN,PGB1,O=C1C=CCC1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
YBJHBAHKTGYVGT,biotin,O=C1NC2CSCC2N1,29,"MC05,MC10,MC20,MC22,MC23","-10, -35, -60V|10|100|15 / 50|20|30|30eV|40|60","LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
YCEJUYFIPUQXBE,O-acyl sugar AS3,C1CCC(OC2CCCO2)OC1,1,MC03,22.5eV,LC-ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
YCIMNLLNPGFGHC,catechol,c1ccccc1,8,"MC06,MC20,MC21",10|100|15.00|20|30|40|60|NCE_15_30_53,"LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
YCSBALJAGZKWFF,2-Aminoanthracene,c1ccc2cc3ccccc3cc2c1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
YDBJBVZOFWTONE,N-Acetyl-3-desamino-3beta-acetoxy-solanocapsin,C1CCC2C(C1)CCC1C2CCC2C3CC4NCCCC4OC3CC21,1,MC01,CID 35,APCI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
YDCXQLUDGIVYHN,"16,16-dimethyl Prostaglandin E2 p-(p-acetamidobenzamido) phenyl ester",O=C(CCCC=CCC1CCCC1=O)Oc1ccc(NC(=O)c2ccccc2)cc1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
YDDGKXBLOXEEMN,cichoric acid,O=C(C=Cc1ccccc1)OCCOC(=O)C=Cc1ccccc1,1,MC25,0.3,LC-ESI-ITFT,1,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True,False,False
YDDUMTOHNYZQPO,Cynarin,O=C(C=Cc1ccccc1)OC1CCCC(OC(=O)C=Cc2ccccc2)C1,1,MC06,NCE_15_30_66,LC-ESI-QFT,0,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
YDGMGEXADBMOMJ,"N,N-DIMETHYL-ARGININE",__ACYCLIC__YDGMGEXADBMOMJ,5,"MC22,MC23",20|30eV|40,"LC-ESI-QFT,LC-ESI-QTOF",2,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
YDNKGFDKKRUKPY,C16 Ceramide (d18:1/16:0),__ACYCLIC__YDNKGFDKKRUKPY,14,"MC02,MC20",0.6458333|10|100|20|30|40|6.0000000|60,"ESI-TOF,LC-ESI-ITFT",6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
YDSCLGYBUIDZNF,Arachidonoylthio-PC,__ACYCLIC__YDSCLGYBUIDZNF,1,MC07,20-40eV,LC-ESI-QTOF,0,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
YEJYLHKQOBOSCP,16:0-18:1 DG,__ACYCLIC__YEJYLHKQOBOSCP,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
YFHHIZGZVLHBQZ,8-iso-17-phenyl trinor Prostaglandin F2-alpha,C(=CC1CCCC1)CCCc1ccccc1,4,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False
YFXWTVLDSKSYLW,5-Hydroxyferulate,c1ccccc1,2,"MC11,MC21",15.00|50eV,LC-ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
YGPSJZOEDVAXAB,L-Kynurenine,c1ccccc1,23,"MC02,MC10,MC20,MC21,MC22,MC25",0.3|0.6458333|10|100|15|15.00|20|30|30eV|35.00|40|6.0000000|60,"ESI-TOF,LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
YGSDEFSMJLZEOE,salycylic acid,c1ccccc1,14,"MC06,MC11,MC19,MC20,MC21",10|100|15|15.00|20|30|40|45eV|50eV|60|NCE_15_30_51,"LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
YHHSONZFOIEMCP,Phosphorylcholine,__ACYCLIC__YHHSONZFOIEMCP,3,"MC02,MC22",0.6458333|30eV|6.0000000,"ESI-TOF,LC-ESI-QFT",2,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
YHSSHPWVFALMBA,C16-20:5 PC,__ACYCLIC__YHSSHPWVFALMBA,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
YHWNASRGLKJRJJ,6-prenyl naringenin,O=C1CC(c2ccccc2)Oc2ccccc21,2,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
YJCJVMMDTBEITC,10-HYDROXYDECANOATE,__ACYCLIC__YJCJVMMDTBEITC,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
YJWNSEPGRGEQNN,O-acyl sugar AS13,C1CCC(OC2CCCO2)OC1,1,MC03,22.5eV,LC-ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
YKBGVTZYEHREMT,DEOXYGUANOSINE,O=c1[nH]cnc2c1ncn2C1CCCO1,6,"MC22,MC23",10|20|30eV|40,"LC-ESI-QFT,LC-ESI-QTOF",3,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
YKGCBLWILMDSAV,isoxanthohumol,O=C1CC(c2ccccc2)Oc2ccccc21,2,MC25,0.3,LC-ESI-ITFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
YKIOPDIXYAUOFN,"1,2-diarachidoyl-sn-glycero-3-phosphocholine",__ACYCLIC__YKIOPDIXYAUOFN,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
YKPUWZUDDOIDPM,Capsaicin,c1ccccc1,2,MC11,50eV,LC-ESI-QTOF,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
YLEARPUNMCCKMP,N-arachidonoylglycine,__ACYCLIC__YLEARPUNMCCKMP,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
YLRJRFOZRJMCAN,Delphinidin-3-coumaroyl rutinoside-5-glucoside,O=C(C=Cc1ccccc1)OC1CCC(OCC2CCCC(Oc3cc4c(OC5CCCCO5)cccc4[o+]c3-c3ccccc3)O2)OC1,4,MC19,35eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
YMDDELUTDBQEMT,"1a,1b-dihomo Prostaglandin E1",O=C1CCCC1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
YMRWVEHSLXJOCD,"16,16-dimethyl Prostaglandin F2-alpha",C1CCCC1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
YNMFDPCLPIMRFD,Quercetin-3-O-arabinoglucoside,O=c1c(OC2CCCC(COC3CCCCO3)O2)c(-c2ccccc2)oc2ccccc12,2,MC11,50eV,LC-ESI-QTOF,1,True,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False
YNOXCRMFGMSKIJ,2-METHYLCITRATE,__ACYCLIC__YNOXCRMFGMSKIJ,3,MC23,10|20|40,LC-ESI-QTOF,3,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
YNYAYWLBAHXHLL,Normetanephrine,c1ccccc1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
YPZRWBKMTBYPTK,GSSG,__ACYCLIC__YPZRWBKMTBYPTK,19,"MC10,MC13,MC20,MC21",10|100|15 / 50|20|30|38.33|40|60|7-62eV,"LC-ESI-ITFT,LC-ESI-QTOF",6,True,False,False,True,True,True,True,True,True,False,False,True,False,True,True,False,False
YQIWCUKZIPUVPY,Isoswertisin 2''-arabinoside,O=c1cc(-c2ccccc2)oc2c(C3OCCCC3OC3CCCCO3)cccc12,1,MC07,20-40eV,LC-ESI-QTOF,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
YQUVCSBJEUQKSH,"3,4-dihydoxybenzoic acid",c1ccccc1,6,"MC06,MC22,MC23,MC25",0.3|10|20|30eV|40|NCE_15_30_45,"LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",3,True,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False
YRFLKMLJQWGIIZ,11-deoxy Prostaglandin F2-alpha,C1CCCC1,4,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
YRRAGUMVDQQZIY,8-Hydroxyquercetin,O=c1cc(-c2ccccc2)oc2ccccc12,2,MC11,50eV,LC-ESI-QTOF,1,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
YRYJJIXWWQLGGV,1-deoxysphinganine (m18:0),__ACYCLIC__YRYJJIXWWQLGGV,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
YSMODUONRAFBET,5-Hydroxylysine,__ACYCLIC__YSMODUONRAFBET,6,"MC02,MC22,MC23",0.6458333|10|20|30eV|40|6.0000000,"ESI-TOF,LC-ESI-QFT,LC-ESI-QTOF",3,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
YSYKRGRSMLTJNL,DTDP-D-GLUCOSE,O=c1ccn(C2CCC(CO[PH](=O)O[PH](=O)OC3CCCCO3)O2)c(=O)[nH]1,1,MC22,30eV,LC-ESI-QFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
YUSWMAULDXZHPY,Amentoflavone,O=c1cc(-c2cccc(-c3cccc4c(=O)cc(-c5ccccc5)oc34)c2)oc2ccccc12,5,"MC09,MC19","15,30,45 (NCE)|45eV","LC-ESI-ITFT,LC-ESI-QFT",1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
YUTJTNWTRUUIQT,"Tithifolin, 8β-angeloxy-14-hydroxy",C=C1C(=O)OC2C=CCCC3OC3CCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
YUUGXIVVDZSRNR,"Caffeoyl,feruloyl-spermidine",O=C(C=Cc1ccccc1)NCCCCNCCCNC(=O)C=Cc1ccccc1,1,MC03,35eV,LC-ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
YUULKFVZRXQHPM,C24:1 Dihydroceramide (d18:0/24:1(15Z)),__ACYCLIC__YUULKFVZRXQHPM,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
YVYMBNSKXOXSKW,1-palmitoyl-2-hydroxy-sn-glycero-3-phosphoethanolamine,__ACYCLIC__YVYMBNSKXOXSKW,3,"MC02,MC07",0.6458333|20-40eV|6.0000000,"ESI-TOF,LC-ESI-QTOF",2,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
YWNVNYSPLTURKU,N-20:4 L-Serine MeEster,__ACYCLIC__YWNVNYSPLTURKU,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
YWZGQPJRQXHVQX,16:0(2R-OH) Ceramide,__ACYCLIC__YWZGQPJRQXHVQX,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
YXHVCZZLWZYHSA,Ginkgolic acid C15:1,c1ccccc1,3,MC09,"15,30,45 (NCE)",LC-ESI-QFT,0,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
YXTTXXPMSCUPKB,7-keto abietaquinone,O=C1C=CC2=C(C1=O)C1CCCCC1CC2=O,1,MC24,-55V,ESI-QTOF,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
YYGNTYWPHWGJRM,Squalene,__ACYCLIC__YYGNTYWPHWGJRM,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,False,False,True,True,True,True,True,True,False,False,True,False,True,True,False,False
YYKINOZABOAIOL,"(20R,22S,25S)-22,26-Epimino-5alpha-cholestan-3beta,16alpha-20-triol",C1CCC(CC2CCC3C2CCC2C4CCCCC4CCC23)NC1,3,MC01,70 HCD|CID 35,APCI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
YYKXOFMXUIQNIR,β-Isoalantolactone-Cysteine,C=C1CCCC2CC3OC(=O)CC3CC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
YYWZKGZIIKPPJZ,cis-Pinan-2-ol,C1CC2CC(C1)C2,2,MC01,35 CID|HCD 90,APCI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
YZFJTFVPCWEPND,3-tigloyloxy-6-(2'-hydroxy)-tropane,C1CC2CCC(C1)N2,1,MC04,35eV,LC-ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
YZQCXOFQZKCETR,L-Aspartyl-L-phenylalanine,c1ccccc1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
ZAKICGFSIJSCSF,6-(methylthio)hexyl-glucosinolate,C1CCOCC1,2,"MC11,MC21",20.26|50eV,LC-ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
ZBCATMYQYDCTIZ,4-Methylcatechol,c1ccccc1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ZBCBWPMODOFKDW,Diethanolamine,__ACYCLIC__ZBCBWPMODOFKDW,3,"MC02,MC23",0.6458333|10|6.0000000,"ESI-TOF,LC-ESI-QTOF",2,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
ZBSGKPYXQINNGF,Nicotinuric acid,c1ccncc1,14,"MC02,MC20",0.6458333|10|100|20|30|40|6.0000000|60,"ESI-TOF,LC-ESI-ITFT",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ZCCUUQDIBDJBTK,Psoralen,O=c1ccc2cc3ccoc3cc2o1,4,"MC19,MC21",15.00|35.00|45eV,"LC-ESI-ITFT,LC-ESI-QTOF",2,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ZCFFYALKHPIRKJ,protoporphyrin IX,C1=Cc2cc3ccc(cc4ccc(cc5nc(cc1n2)C=C5)[nH]4)[nH]3,1,MC05,"-10, -35, -60V",LC-ESI-QTOF,0,True,True,False,False,True,True,True,False,True,False,False,True,False,True,True,False,False
ZCOLJUOHXJRHDI,Genistein 7-glucoside,O=c1c(-c2ccccc2)coc2cc(OC3CCCCO3)ccc12,1,MC07,20-40eV,LC-ESI-QTOF,0,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ZCTAOAWRUXSOQF,"1a,1b-dihomo Prostaglandin F2-alpha",C1CCCC1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
ZDGJAHTZVHVLOT,L-Saccharopine,__ACYCLIC__ZDGJAHTZVHVLOT,14,"MC02,MC20",0.6458333|10|100|20|30|40|6.0000000|60,"ESI-TOF,LC-ESI-ITFT",6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False
ZDHCZVWCTKTBRY,OMEGA-HYDROXYDODECANOATE,__ACYCLIC__ZDHCZVWCTKTBRY,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False
ZDIGNSYAACHWNL,Brompheniramine,c1ccc(Cc2ccccn2)cc1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,False,False
ZDOTZEDNGNPOEW,8-Hydroxykaempferol,O=c1cc(-c2ccccc2)oc2ccccc12,2,MC11,50eV,LC-ESI-QTOF,1,True,True,False,False,True,False,True,True,True,False,False,True,False,True,True,False,False
ZDXPYRJPNDTMRX,D-Glutamine,__ACYCLIC__ZDXPYRJPNDTMRX,30,"MC02,MC10,MC20,MC21,MC22,MC23",0.6458333|10|100|15|15 / 50|15.00|20|30|30eV|40|6.0000000|60,"ESI-TOF,LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ZEECPORNNVVCTB,"Quercetagetin 3,3'-dimethyl ether",O=c1cc(-c2ccccc2)oc2ccccc12,2,MC11,50eV,LC-ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
ZENOXNGFMSCLLL,Vanillyl alcohol,c1ccccc1,1,MC21,15.00,LC-ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False
ZEVOCXOZYFLVKN,methyl 2-acetamido-2-deoxy-?-D-glucopyranoside,C1CCOCC1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
ZFXYFBGIUFBOJW,theophylline,O=c1[nH]c(=O)c2[nH]cnc2[nH]1,7,"MC05,MC21,MC22,MC23,MC25","-10, -35, -60V|0.3|15|15.00|30eV|40","LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ZGUNAGUHMKGQNY,2-Phenylglycine,c1ccccc1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
ZGVSETXHNHBTRK,alpha-solanine,C1=C2CC(OC3OCCC(OC4CCCCO4)C3OC3CCCCO3)CCC2C2CCC3C(CC4C3CC3CCCCN34)C2C1,6,MC21,0.00|31.21|37.37|38.25,LC-ESI-QTOF,4,True,False,True,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ZGXJTSGNIOSYLO,5-Aminolevulinic acid,__ACYCLIC__ZGXJTSGNIOSYLO,6,"MC02,MC22,MC23",0.6458333|10|20|30eV|40|6.0000000,"ESI-TOF,LC-ESI-QFT,LC-ESI-QTOF",3,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ZHCKPJGJQOPTLB,Methylimidazoleacetic acid,c1c[nH]cn1,8,"MC02,MC20",0.6458333|10|100|20|30|40|6.0000000|60,"ESI-TOF,LC-ESI-ITFT",6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
ZHCXQFHXZFWVRT,"17-phenyl trinor-13,14-dihydro Prostaglandin A2",O=C1C=CC(CCCCCc2ccccc2)C1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ZHSOTLOTTDYIIK,"3,5-DIIODO-L-THYRONINE",c1ccc(Oc2ccccc2)cc1,2,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
ZIDQIOZJEJFMOH,BW 245C,O=C1CN(CCCC2CCCCC2)C(=O)N1,4,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ZIEWVPJUBVRCAL,C12 Sphingosyl PE (d17:1/12:0),__ACYCLIC__ZIEWVPJUBVRCAL,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ZIYVHBGGAOATLY,Methylmalonic acid,__ACYCLIC__ZIYVHBGGAOATLY,10,"MC05,MC20,MC23","-10, -35, -60V|10|100|20|30|40|60","LC-ESI-ITFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ZJAZCYLYLVCSNH,tetranor-PGEM,O=C1CCCC1,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
ZJFKKPDLNLCPNP,N-Hexanoyl-L-homoserine lactone,O=C1CCCO1,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,True,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False
ZJTJUVIJVLLGSP,LUMICHROME,O=c1[nH]c(=O)c2nc3ccccc3nc2[nH]1,3,"MC22,MC23",10|30eV,"LC-ESI-QFT,LC-ESI-QTOF",1,True,True,False,False,True,True,True,False,True,False,False,True,False,True,False,False,False
ZJUKTBDSGOFHSH,SAH,c1ncc2ncn(C3CCCO3)c2n1,17,"MC05,MC20,MC22,MC23","-10, -35, -60V|10|100|20|30|30eV|40|60","LC-ESI-ITFT,LC-ESI-QFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ZJVVOYPTFQEGPH,C24 Ceramide (d18:1/24:0),__ACYCLIC__ZJVVOYPTFQEGPH,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False
ZKHQWZAMYRWXGA,Adenosine triphosphate,c1ncc2ncn(C3CCCO3)c2n1,12,"MC05,MC10","-10, -35, -60V|10|100|15 / 50|30|60",LC-ESI-QTOF,4,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ZKRPGPZHULJLKJ,C14 Ceramide (d18:1/14:0),__ACYCLIC__ZKRPGPZHULJLKJ,2,MC02,0.6458333|6.0000000,ESI-TOF,2,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False
ZKXDFLSRCGZCSL,Nicotianoside II,C(=CCCC=CCOC1CCCCO1)CCC=CCCCOC1CCC(OC2CCCCO2)CO1,12,MC03,15eV|17.6eV|20eV|22.5eV|25eV|27.5eV|29eV|30eV|35eV|40eV|45eV|50eV,LC-ESI-QTOF,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ZMCHBSMFKQYNKA,ANILINE-2-SULFONATE,c1ccccc1,3,"MC22,MC23",20|30eV|40,"LC-ESI-QFT,LC-ESI-QTOF",2,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False
ZNCUMLJVNWXVLT,O-acetylstemmadenine,C=C1CN2CCc3c([nH]c4ccccc34)CC1CC2,1,MC08,30 eV,ESI-QTOF,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
ZNHVWPKMFKADKW,12-HETE,__ACYCLIC__ZNHVWPKMFKADKW,6,MC20,10|100|20|30|40|60,LC-ESI-ITFT,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ZNJFBWYDHIGLCU,Jasmonic acid,O=C1CCCC1,17,"MC05,MC11,MC20,MC21","-10, -35, -60V|10|100|15.00|20|30|35.00|40|50eV|60","LC-ESI-ITFT,LC-ESI-QTOF",6,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ZNZKGWLGVHSOIV,18:0(2R-OH) Ceramide,__ACYCLIC__ZNZKGWLGVHSOIV,2,MC02,0.6458333|6.0000000,ESI-TOF,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ZOAAAVOEQYLODT,Tifruticin,C=C1C(=O)OC2C=CCC3OC3CCCC12,1,MC14,50eV,LC-ESI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ZOAMBXDOGPRZLP,INDOLE-3-ACETAMIDE,c1ccc2[nH]ccc2c1,1,MC22,30eV,LC-ESI-QFT,1,True,True,False,False,True,True,True,True,True,False,False,True,False,True,True,False,False
ZOOGRGPOEVQQDX,"3',5'-cyclic GMP",O=c1nc[nH]c2c1ncn2C1CC2O[PH](=O)OCC2O1,9,"MC21,MC22,MC23",10|20|30eV|35|35.00|40,"LC-ESI-QFT,LC-ESI-QTOF",3,True,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False
ZPTJKUUQUDRHTL,Solanocapsine,C1CCC2C(C1)CCC1C2CCC2C3CC4NCCCC4OC3CC21,2,MC01,35 CID|CID 35,APCI-ITFT,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ZQEIXNIJLIKNTD,Metalaxyl,c1ccccc1,1,MC07,20-40eV,LC-ESI-QTOF,0,True,True,False,False,True,True,True,True,True,False,False,False,False,True,True,False,False
